Year,Artist,Popularity,Track ID,Genre
1967,Jefferson Airplane,71,4uGIJG1jYFonGc4LGp5uQL,psychedelic rock
1967,Jackie Wilson,69,5qyq1H5OPMlfuvZQ1wQNo7,northern soul
1967,The Doors,70,2Xdc6qyaFBJZ8QW1KhpVci,psychedelic rock
1967,The Beatles,69,25yQPHgC35WNnnOUqFhgVR,classic rock
1967,Johnny Cash,66,5fcxVCOtfesNzI2n4Y4kiJ,country
1967,Sam & Dave,68,4eGHlplaq1ME8oetnTuFFf,motown
1967,The Young Rascals,64,3c2kMiSB86tVq1J4oULmvL,
1967,Nico,67,3uCkIqD0VzQUijbs8WIizs,kizomba
1967,Bee Gees,71,0mbS3VwRbO6HVBMPXnzOGA,disco
1967,The Mamas & The Papas,66,1mFrjW8e8fuAOowlU3Q3Dr,folk rock
1967,Brenton Wood,61,6HTFY66ZttBULqR1108Zmy,
1967,The Beatles,69,68BTFws92cRztMS1oQ7Ewj,classic rock
1967,Glen Campbell,63,0mLoTgCB8oU0sJGojRtvDu,
1967,Brenton Wood,62,1h4XVjt26ZCDKmeEoHxT07,
1967,The Beatles,67,2RnPATK99oGOZygnD2GTO6,classic rock
1967,Four Tops,67,6Pkj4nv5K53i64cLVgkVyY,motown
1967,The Moody Blues,68,6L5BZEcZmD6RBJnimzlyKr,progressive rock
1967,The Velvet Underground,65,3PG7BAJG9WkmNOJOlc4uAo,proto-punk
1967,The Beatles,66,0hKRSZhUGEhKU6aNSPBACZ,classic rock
1967,Antônio Carlos Jobim,67,5N6pQ2vYtd3Rb9w7LC8PZ9,bossa nova
1967,The Doors,68,67HxeUADW4H3ERfaPW59ma,psychedelic rock
1967,Traffic,62,5CGpPUcUahMuLzkNK9ZgPP,acid rock
1967,"Peter, Paul and Mary",63,6ZSTinOwx5dKFYc6iYyGDn,folk
1967,Jimi Hendrix,63,5H6Jp0syB5yEPk7SWYdlmk,psychedelic rock
1967,The Box Tops,69,6RJK553YhstRzyKA4mug09,
1967,The Beatles,66,1h04XMpzGzmAudoI6VHBgA,classic rock
1967,Jimi Hendrix,62,3qebSLgUwaEqbwCM5sj5Kh,psychedelic rock
1967,The Velvet Underground,66,11607FzqoipskTsXrwEHnJ,proto-punk
1967,The Kinks,66,3G0EALIIp5DAeIERxXBHmo,proto-punk
1968,Otis Redding,80,3zBhihYUHBmGd2bcQIobrF,soul
1968,The Beatles,79,5jgFfDIR6FR0gvlA56Nakr,classic rock
1968,Etta James,78,1kPBT8S2wJFNAyBMnGVZgL,soul
1968,Jimi Hendrix,77,2aoo2jlRnM3A0NyLQqMN2f,psychedelic rock
1968,The Band,73,0P7DoyGrr4Wp9w5TotEtUC,folk rock
1968,The Mamas & The Papas,75,27hhIs2fp6w06N5zx4Eaa5,folk rock
1968,Simon & Garfunkel,77,0iOZM63lendWRTTeKhZBSC,folk rock
1968,Louis Armstrong,78,29U7stRjqHU6rMiS8BfaI9,jazz
1968,Stevie Wonder,76,4kP69y3GKHi9tXckfgp4bK,motown
1968,The Zombies,72,6ub8sQIKHkyYK4KlB9gbxh,baroque pop
1968,The Rolling Stones,75,1Ud6moTC0KyXMq1Oxfien0,classic rock
1968,Marvin Gaye,75,1tqT6DhmsrtQgyCKUwotiw,motown
1968,Steppenwolf,70,4c4jJJoaiY21t2TyRZgdWS,classic rock
1968,Steppenwolf,77,3lN8PP6R2IxbLP05QpYXng,classic rock
1968,Cream,73,3Xls4cNOwy01dtrNXb1inG,classic rock
1968,Aretha Franklin,78,3NfxSdJnVdon1axzloJgba,soul
1968,Johnny Cash,70,2fDHuS1PTkHBbCWWZF1ph9,country
1968,The Beatles,74,1gFNm7cXfG1vSMcxPpSxec,classic rock
1968,The Beatles,73,389QX9Q1eUOEZ19vtzzI9O,classic rock
1968,The Beatles,72,09x9v1o51dbqi5H0u7UGfp,classic rock
1968,The Monkees,70,7uEcCGtM1FBBGIhPozhJjv,
1968,Jimi Hendrix,68,2AxCeJ6PSsBYiTckM0HLY7,psychedelic rock
1968,Engelbert Humperdinck,71,0oUBuOO4g9P4lREqfqR5nq,
1968,Frank Sinatra,68,0Sc8AsDTBeZFWg8K9tMARE,christmas
1968,The Little Dippers,66,5rWyKJMaTXL0TArnJ8IGts,
1968,Big Brother & The Holding Company,69,1xKQbqQtQWrtQS47fUJBtl,psychedelic rock
1968,The Delfonics,62,58CUIzSxNpQUFvTCd8tntH,philly soul
1968,Glen Campbell,65,6V9VCm1zOY2lGR80RehJ9i,
1968,Aretha Franklin,70,5K09WxKdlkroDyEVyOSySy,soul
1968,Louis Armstrong,68,3HuJDcOWx0gE9Yng2uWY7K,jazz
1968,Harry Nilsson,67,1jcPcDu2YawPfLhwjYnqK2,baroque pop
1968,Simon & Garfunkel,65,6dfhF1BDGmhM69fnCb6wSC,folk rock
1968,Van Morrison,64,4dBI72rgkmG0gTzswyBTzz,
1968,Tommy James & The Shondells,61,0aD8W0ChzDgEKpB1zsJ8zv,
1968,Marvin Gaye,62,6Ndauo9gCxNjTfklsFYS7b,motown
1968,Aretha Franklin,67,4yQw7FR9lcvL6RHtegbJBh,soul
1968,Johnny Cash,61,6i8SZ4NIrYeyrbBOoRSC9z,country
1968,Aretha Franklin,64,2oZmMp5M6L0Rh7G84Um2tF,soul
1968,The Beatles,64,0j3p1p06deJ7f9xmJ9yG22,classic rock
1968,The Beatles,61,5NQYyej46WQkgCbnzGD21W,classic rock
1968,Creedence Clearwater Revival,65,4SDywo3ykB2PEthjXvo1UP,classic rock
1968,Neil Diamond,64,1BmVQ5RGqqtF5cnsv6cQYu,
1968,The Doors,63,3bWGaqVeYKMlLss40mPgNn,psychedelic rock
1968,The Beatles,60,1ITQbrueGLl581a25XXm9c,classic rock
1968,The Beatles,61,71LsKf3xISiOlY1mj7FFPP,classic rock
1968,The Beatles,62,0Bs0hUYxz7REyIHH7tRhL2,classic rock
1968,Sly & The Family Stone,59,1MQWtVcs0PKsY4PA6ZvLiy,motown
1968,Engelbert Humperdinck,65,7oHymG8r14Iv9zn5hFTNax,
1968,Tommy James & The Shondells,59,23xk9Rf7oIHVUU1JvmXYFn,
1968,Herb Alpert & The Tijuana Brass,56,5hffP5gJFe1zByXf7BIeYq,adult standards
1969,The Beatles,86,6dGnYIeXmHdcikdzNNDMm2,classic rock
1969,Creedence Clearwater Revival,84,4BP3uh0hFLFRb5cjsgLqDh,classic rock
1969,Creedence Clearwater Revival,81,20OFwXhEXf12DzwXmaV7fj,classic rock
1969,The Rolling Stones,79,6H3kDe7CGoWYBabAeVWGiD,classic rock
1969,Norman Greenbaum,78,0jvN7eQJJt4nxQzgQfZ1SP,classic rock
1969,The Beatles,80,2EqlS6tkEnglzr7tkKAAYD,classic rock
1969,Neil Diamond,79,62AuGbAkt8Ox2IrFFb8GKV,
1969,Led Zeppelin,76,3MODES4TNtygekLl146Dxd,classic rock
1969,The Jackson 5,79,5LxvwujISqiB8vpRYv887S,motown
1969,Led Zeppelin,78,0hCB0YR03f6AmQaHbwWDe8,classic rock
1969,The Beatles,77,0pNeVovbiZHkulpGeOx1Gj,classic rock
1969,Frank Sinatra,77,3spdoTYpuCpmq19tuD0bOe,christmas
1969,Creedence Clearwater Revival,75,11DjZQEZ69EXLo77HVj6yW,classic rock
1969,Creedence Clearwater Revival,74,2gE95JskwQ1pCACTpGe1Db,classic rock
1969,Creedence Clearwater Revival,76,6pxWv6GV35VGmcPf5dh6CH,classic rock
1969,Dusty Springfield,67,7odHgoLFi3GQ90E9PeraI3,
1969,Elvis Presley,76,1H5IfYyIIAlgDX8zguUzns,rockabilly
1969,Led Zeppelin,72,0QwZfbw26QeUoIy82Z2jYp,classic rock
1969,David Bowie,74,72Z17vmmeQKAg8bptWvpVG,glam rock
1969,Creedence Clearwater Revival,70,587bVBCHYW5Q2VNRLig4AS,classic rock
1969,The Rolling Stones,71,6lFZbCc7pn6Lme1NP7qQqQ,classic rock
1969,Stevie Wonder,70,5ZoDwIP1ntHwciLjydJ8X2,motown
1969,The Beatles,71,2mxByJWOajjiVsLWjNXvDJ,classic rock
1969,Led Zeppelin,70,4OMu5a8sFpcRCPCcsoEaov,classic rock
1969,Bob Dylan,69,4K1imZQQ0yKtJ40vGmUajS,folk rock
1969,Led Zeppelin,67,6hu1f1cXSw7OAqhpSQ2zDy,classic rock
1969,The Who,67,6LbbHFEajG9e4m0G3L47c4,classic rock
1969,"Crosby, Stills & Nash",67,1UKobFsdqNXQb8OthimCKe,folk rock
1969,The Beatles,69,01SfTM5nfCou5gQL70r6gs,classic rock
1969,The Archies,70,6MTd61g9zq6CB1FnJydjEb,
1969,Creedence Clearwater Revival,69,5jRQvcl66ovRTjUwzXziZA,classic rock
1969,Sly & The Family Stone,66,4ZVZBc5xvMyV3WzWktn8i7,motown
1969,Creedence Clearwater Revival,68,1Ay5MiilZj2ZGQLeTWVJ6o,classic rock
1969,Led Zeppelin,67,6WE7jSshLCuVKoCmobVKVf,classic rock
1969,Santana,66,5tmrnhMxx39jnu3kjopMdP,
1969,The Band,64,2nvcTDmZkRWKNMAL29sLHo,folk rock
1969,Joe Cocker,65,0Jl5bIEve3A4axcjY3EgDZ,
1969,Bob Dylan,68,4uYwlMp841PLJmj1gJJwIq,folk rock
1969,Creedence Clearwater Revival,70,3vO2BbrhKNV2PDl276BUIZ,classic rock
1969,The Beatles,67,0suLngfo7rJoetk7Ub6N8l,classic rock
1969,Blind Faith,60,3VyJGPYr2DF9gdBNosSao4,
1969,Allman Brothers Band,61,701oRFDRzsz3WdhCFOtUJj,southern rock
1969,The Band,61,7aTCCNpHJD2Jgv0LLVJb8Y,folk rock
1969,Laurindo Almeida,66,4QzZVJc6qPTtTkPem7qZRo,brazilian jazz
1969,Bob Seger,62,691Wr3tOjDqic3OTPLouX3,classic rock
1969,"Crosby, Stills & Nash",61,2PuUFT13yCzUOZun94WOXv,folk rock
1969,B.B. King,69,4NQfrmGs9iQXVQI9IpRhjM,
1969,Leo Dan,73,7Et3UkjbCjRhRaACPBXRQg,bolero
1969,The Guess Who,61,5lEyMg4GNKnMbaarvT4sRd,classic rock
1969,The Doors,67,4BVE5tIIpYabZcYCbephNW,psychedelic rock
1970,Creedence Clearwater Revival,87,2LawezPeJhN4AWuSB0GtAU,classic rock
1970,Black Sabbath,77,1Y373MqadDRtclJNdnUXVc,metal
1970,George Harrison,81,0KZodeWxqxd88F9wY1cqgs,
1970,Led Zeppelin,80,78lgmZwycJ3nzsdgmPPGNx,classic rock
1970,Stevie Wonder,78,0kzhMZZNmxiLG7qyJhVBHB,motown
1970,Van Morrison,75,3lh3iiiJeiBXHSZw6u0kh6,
1970,Allman Brothers Band,73,1hHGUdFaiJHw9hVZGJWYO2,southern rock
1970,Elton John,81,38zsOOcu31XbbYj9BIPUF1,
1970,James Taylor,74,1oht5GevPN9t1T3kG1m1GO,folk rock
1970,Yusuf / Cat Stevens,80,7mjSHL2Eb0kAwiKbvNNyD9,folk rock
1970,Black Sabbath,71,3IOQZRcEkplCXg6LofKqE9,metal
1970,The Beatles,81,7iN1s7xHE4ifF5povM6A48,classic rock
1970,Edison Lighthouse,78,5Ts1DYOuouQLgzTaisxWYh,
1970,Derek & The Dominos,76,2kkvB3RNRzwjFdGhaUA0tz,blues rock
1970,Black Sabbath,69,2rd9ETlulTbz6BYZcdvIE1,metal
1970,Creedence Clearwater Revival,73,56dtB7EzO7EneUgYwX8krC,classic rock
1970,Simon & Garfunkel,74,6QhXQOpyYvbpdbyjgAqKdY,folk rock
1970,"Crosby, Stills, Nash & Young",72,2hitsKa8SthKhRJBXUHbIv,folk rock
1970,Mungo Jerry,75,2uzlv8PjqsVvF1DhEahyhy,
1970,Yusuf / Cat Stevens,77,476V2d6iA2tWXgQboKmTtA,folk rock
1970,Creedence Clearwater Revival,70,5DnT9a5IM3eMjKgXTWVJvi,classic rock
1970,Gordon Lightfoot,72,57ct8jKi6trntXiRV0NnXi,folk rock
1970,Free,72,1gcESexgftSuLuML57Y69q,corrido
1970,Creedence Clearwater Revival,72,5VfgDw3oOzcNoszDwkLQhH,classic rock
1970,Mountain,70,4vO9dmzNRqDhFY3jD1a3P7,folk punk
1970,Chicago,67,7GqIDx2QVGOpd4r1fZaUUW,soft rock
1970,Van Morrison,70,683b4ikwa62JevCjwrmfg6,
1970,Bread,74,7wWw7hBmErNg9u5w6Xx0vy,gospel r&b
1970,The Doors,75,1Q5kgpp4pmyGqPwNBzkSrw,psychedelic rock
1970,The Kinks,71,4Tjs8b6jL1s18sjURJtswp,proto-punk
1970,Santana,71,5u6y4u5EgDv0peILf60H5t,
1970,Van Morrison,69,2hjAc6x8EoSLhGxRNg8KEw,
1970,Led Zeppelin,68,4ywWJqYKOwaVVh9xXARWUS,classic rock
1970,The Jackson 5,70,6D8kc7RO0rqBLSo2YPflJ5,motown
1970,Grateful Dead,64,5ZLzl6T8JwqMTMdoE0nCbU,psychedelic rock
1970,Creedence Clearwater Revival,71,2ciMJGCDW70hqq18Vgui68,classic rock
1970,Three Dog Night,66,2ymeOsYijJz09LfKw3yM2x,
1970,Creedence Clearwater Revival,71,1YqJSpIxdavjQ8BxAttU0r,classic rock
1970,Conway Twitty,65,6vmAgl2y9MpoZKrVUXrPe5,country
1970,Johnny Cash,68,7hxZF4jETnE5Q75rKQnMjE,country
1970,Carpenters,66,50q2aUjWoTn6CJIfSPRJQA,christmas
1970,Van Morrison,67,3n5iUh2Z6P7cnWins22W0F,
1970,Simon & Garfunkel,72,76TZCvJ8GitQ2FA1q5dKu0,folk rock
1970,Three Dog Night,64,1CAO7hiNOxJRPW4nFv2aRO,
1970,Simon & Garfunkel,71,6l8EbYRtQMgKOyc1gcDHF9,folk rock
1970,The Spinners,68,1l1YTy9nJ0trwhsCGcimly,philly soul
1970,Grateful Dead,63,1OE5l6sedVcIFELMuxQOPI,psychedelic rock
1970,George Harrison,66,0Nux6Q8aJZ1i4vUpPDBvlX,
1970,Paul McCartney,66,1Qa0Y05al633fG8f9Peytc,
1970,The Beatles,68,4dkoqJrP0L8FXftrMZongF,classic rock
1971,The Hollies,81,1J5XEPamp7iQaCU0aFuMnd,
1971,Elton John,80,2TVxnKdb3tqe1nhQWwwZCO,
1971,Bill Withers,83,1k1Bqnv2R0uJXQN4u6LKYt,soul
1971,Don McLean,80,1fDsrQ23eTAVFElUMaf38X,
1971,Led Zeppelin,82,5CQ30WqJwcep0pYcV4AMNc,classic rock
1971,John Denver,79,1YYhDizHx7PnDhAhko6cDS,folk
1971,The Who,77,3qiyyUfYe7CRYLucrPmulD,classic rock
1971,Led Zeppelin,75,3qT4bUD1MaWpGrTwcvguhb,classic rock
1971,Carole King,74,12q3V8ShACq2PSWINMc2rC,singer-songwriter
1971,Rod Stewart,74,6rovOdp3HgK1DeAMYDzoA7,soft rock
1971,Ten Years After,75,7n3WO6ESKS1uCI9fgkGs66,blues rock
1971,Led Zeppelin,72,70gbuMqwNBE2Y5rkQJE9By,classic rock
1971,Al Green,74,10vkYRKw6Jjr7try1ir50G,soul
1971,The Rolling Stones,74,52dm9op3rbfAkc1LGXgipW,classic rock
1971,John Lennon,79,7pKfPomDEeI4TPT6EOYjn9,christmas
1971,Marvin Gaye,73,3Um9toULmYFGCpvaIPFw7l,motown
1971,Led Zeppelin,70,05f8Hg3RSfiPSCBQOtxl3i,classic rock
1971,Marvin Gaye,72,3IDc87lrpEHWFBASmgTgFV,motown
1971,Janis Joplin,71,1IqFh00G2kvvMm8pRMpehA,classic rock
1971,The Doors,75,14XWXWv5FoCbFzLksawpEe,psychedelic rock
1971,T. Rex,66,6FsQrRpBLgsrFeAeiQqytm,glam rock
1971,Joni Mitchell,70,5eM6Rrk8rwLpUhrh7Kk5R1,folk
1971,Led Zeppelin,73,4PRGxHpCpF2yoOHYKQIEwD,classic rock
1971,James Taylor,70,6zV8IpLvw0tkRSVCFQJB1y,folk rock
1971,The Who,72,0cKk8BKEi7zXbdrYdyqBP5,classic rock
1971,Yusuf / Cat Stevens,69,4d0d2llNcQIHmaCgYTrODQ,folk rock
1971,The Temptations,66,39Bd345OWEhRNyfayhp9gv,motown
1971,Carole King,67,1BWsOxeMx83OrKGCV4gxly,singer-songwriter
1971,Don McLean,71,0VNzEY1G4GLqcNx5qaaTl6,
1971,The Rolling Stones,66,1hIQPCM3oWXrpnXmgTDaKG,classic rock
1971,Loggins & Messina,64,0ju1jP0cSPJ8tmojYBEI89,
1971,David Bowie,70,0LrwgdLsFaWh9VXIjBRe8t,glam rock
1971,Faces,65,7fLTytvnvxy653VWxflTRf,glam rock
1971,The Rolling Stones,69,61UuPxxYUvacEH6SHIK3sU,classic rock
1971,The Doors,69,3MFFDRC4wTN9JNGtzXsZlN,psychedelic rock
1971,Black Sabbath,62,5clz8BOBulxx7q2yHxqOCk,metal
1971,David Bowie,71,3ZE3wv8V3w2T2f7nOCjV0N,glam rock
1971,The Who,67,0cJPLFrlV7TTCyPLupHzcH,classic rock
1971,Three Dog Night,61,61OQuSzsom6geFCA18JwO6,
1971,Yusuf / Cat Stevens,71,5y8d8RHvxb0KiTa9Nq0xWp,folk rock
1971,Labi Siffre,65,0620OecAlwJQxWieRW4L9s,
1971,The Doors,67,6DmfWj5kOa1fX8AwN9byOn,psychedelic rock
1971,Yusuf / Cat Stevens,66,0wEo4mwfs6tXYgCem9m9wP,folk rock
1971,Nick Drake,66,7pdmBld4yW3WIUkrxHyb5r,folk
1971,Led Zeppelin,68,0RO9W1xJoUEpq5MEelddFb,classic rock
1971,Pink Floyd,64,7AalBKBoLDR4UmRYRJpdbj,progressive rock
1971,Carole King,62,4HHge4zAyIw3pkrtFzmwCl,singer-songwriter
1971,Black Sabbath,59,2FZ0yrA5aPClG5ZPBlV7n4,metal
1971,Tom Jones,69,5JnHzjo25FY1fMQMQVOawB,
1971,John Denver,63,3m8lTUL5GxGUNSaycI77ND,folk
1972,The Doobie Brothers,83,7Ar4G7Ci11gpt6sfH9Cgz5,classic rock
1972,Looking Glass,80,2BY7ALEWdloFHgQZG6VMLA,
1972,Elton John,84,3gdewACMIVMEWVbyb8O9sY,
1972,Eagles,81,4yugZvBYaoREkJKtbG08Qr,classic rock
1972,America,79,4IU1RL4BKvFyXtbTwaHAvW,soft rock
1972,America,82,54eZmuggBFJbV7k248bTTt,soft rock
1972,Carly Simon,81,2DnJjbjNTV9Nd5NOa1KGba,
1972,Stealers Wheel,79,3Vby4nGmtbDo7HDJamOWkT,
1972,Steely Dan,75,1x1XQqhBViz4opcpwc7FVs,classic rock
1972,Steely Dan,76,2LXISHBkx8FyoxCBkckh19,classic rock
1972,Jim Croce,75,4mQtXW0vrHC3oTkA1mQsb0,folk rock
1972,Al Green,78,63xdwScd1Ai1GigAwQxE8y,soul
1972,Steely Dan,73,3IvTwPCCjfZczCN2k4qPiH,classic rock
1972,Neil Young,78,26QKxvjlCo2fSd3T4c8Zpb,classic rock
1972,Neil Young,74,6grFWYpLQul3nAHjzzPKT8,classic rock
1972,David Bowie,79,0pQskrTITgmCMyr85tb9qq,glam rock
1972,Jim Croce,76,7uWFUpGuEfmxYeymkV95jn,folk rock
1972,Paul Simon,73,6vxHp3CDNo0afgKGp2yi1E,singer-songwriter
1972,Seals and Crofts,71,3B0ms7Xlxl16tRztKHpcu9,soft rock
1972,Eagles,71,40h65HAR8COEoqkMwUUQHu,classic rock
1972,Chicago,69,4OJFkrRQqol4FsPesF8eu4,soft rock
1972,John Denver,71,1ne9wOtDF2jM6Cm8WBkaER,folk
1972,Bill Withers,73,3M8FzayQWtkvOhqMn2V4T2,soul
1972,Bill Withers,72,4gRA0i5sxx3jAhHaVjPnUN,soul
1972,Jim Croce,69,1y4fbtHSJLqpaQXduQw88e,folk rock
1972,Los Terricolas,75,3slDIEuZJqMRq0P0UI8Ps9,grupera
1972,Deep Purple,66,5SAUIWdZ04OxYfJFDchC7S,hard rock
1972,Todd Rundgren,64,0B1zVsLqmV9ibIFdNS5tGs,power pop
1972,Steely Dan,68,7GVvj4zJNVuBJSl6StEfn5,classic rock
1972,Allman Brothers Band,65,30St98Bok3jJmXdkkHVPQe,southern rock
1972,Albert Hammond,70,6tunhVGD8C05MZNjSVIsjw,
1972,Bread,76,52VIdyKqp1pJRSyUQaxKUA,gospel r&b
1972,Tanya Tucker,66,62qNdSlhFznQD0gHpCGrtw,country
1972,Lou Reed,75,5p3JunprHCxClJjOmcLV8G,glam rock
1972,The O'Jays,69,28285KFbyCq8sJofn58qlD,philly soul
1972,Alice Cooper,70,5Z8EDau8uNcP1E8JvmfkZe,glam rock
1972,Al Green,70,6lUXneXZ9jc3HSMHgd8oqh,soul
1972,Bread,70,0gZXockVcE7rEhSf4mcGLO,gospel r&b
1972,Vicente Fernández,71,4Fvnz1ZJ86IdqDAepWYPAh,mariachi
1972,David Bowie,70,6mib3N4E8PZHAGQ3xy7bho,glam rock
1972,Johnny Nash,72,0DcrhZ12WcCqruCs8ibXSf,
1972,Jim Croce,66,6ZBeRXjadHvBk9VYSnoO0R,folk rock
1972,Al Green,67,6SMHgPgNkhe9lneNTbgtel,soul
1972,Electric Light Orchestra,67,5qRJD1yaLJ5s0J3JpbgnwA,symphonic rock
1972,Allman Brothers Band,63,6iX1QW1gGIVNEItnqyvFfH,southern rock
1972,Gilbert O'Sullivan,74,54pvEYFocTlvIAQOfXSjqV,
1972,Stevie Wonder,71,0n2pjCIMKwHSXoYfEbYMfX,motown
1972,Todd Rundgren,61,3gHFKiDanj4d2rqgHlRFFc,power pop
1972,Bread,70,7IX2e7pEShera9T1QIMvi7,gospel r&b
1972,Waylon Jennings,63,4KmAGKJbeY2DUiLInlet53,country
1973,Lynyrd Skynyrd,80,1ju7EsSGvRybSNEsRvc7qY,southern rock
1973,Billy Joel,83,70C4NyhjD5OZUMzvWZ3njJ,soft rock
1973,Aerosmith,85,1xsYj84j7hUDDnTTerGWlH,classic rock
1973,Lynyrd Skynyrd,81,5EWPGh7jbTNO2wakv8LjUI,southern rock
1973,The Marshall Tucker Band,76,4egy2d8QiyXn5tzVQiptTb,southern rock
1973,Steve Miller Band,77,1bp2IO61zbQrbWNmKKxg3f,classic rock
1973,Redbone,81,7GVUmCP00eSsqc4tzj1sDD,
1973,Bob Dylan,83,6HSXNV0b4M4cLJ7ljgVVeh,folk rock
1973,Elton John,78,5Wj1rJnCLpMHdLaxsFtJLs,
1973,ZZ Top,82,0u6JFVn0KHHlidZxNL9gVE,southern rock
1973,King Harvest,75,0q21FNwES2bbtcduB6kjEU,
1973,Pink Floyd,80,2ctvdKmETyOzPb2GiJJT53,progressive rock
1973,The Doobie Brothers,78,4nXkbcTj3nyww1cHkw5RAP,classic rock
1973,Elton John,78,4IRHwIZHzlHT1FQpRa5RdE,
1973,Pink Floyd,78,0vFOzaXqZHahrZp6enQwQb,progressive rock
1973,Jim Croce,72,2r3XNMon9K7bl2KTtHsaQO,folk rock
1973,Faces,73,4lJ6YVXQ0jUk5ILu0PSrA4,glam rock
1973,Lynyrd Skynyrd,72,64sn7wgJfeQKY3Jisnl59w,southern rock
1973,Pink Floyd,78,3TO7bbrUKrOSPGRTB5MeCz,progressive rock
1973,Elton John,76,6WCeFNVAXUtNczb7lqLiZU,
1973,Pink Floyd,77,2TjdnqlpwOjhijHCwHCP2d,progressive rock
1973,Lynyrd Skynyrd,70,0x2wtJbtJrox3SDmnMj97x,southern rock
1973,Paul McCartney,73,1H4idkmruFoJBg1DvUv2tY,
1973,Elvis Presley,78,7zMUCLm1TN9o9JlLISztxO,rockabilly
1973,The Charlie Daniels Band,69,383Xl5QTigwj3QiA3Qc6S7,southern rock
1973,The Spinners,71,2vLaES21zwbX1Rnmj56Bbb,philly soul
1973,Gladys Knight & The Pips,73,7MF7QAodbGzNYav5ZfIhAY,motown
1973,Blue Swede,77,6Ac4NVYYl2U73QiTt11ZKd,
1973,Led Zeppelin,70,2eDdFHgqNJltzlvlZFVDWd,classic rock
1973,The Doobie Brothers,68,7cy1bEJV6FCtDaYpsk8aG6,classic rock
1973,Daryl Hall & John Oates,69,5dFoWIiJ2814hRwMYDcFiU,soft rock
1973,Roberta Flack,77,3gsCAGsWr6pUm1Vy7CPPob,adult standards
1973,Joe Walsh,67,2XHjFJVXYlEzoDvN82h8s5,classic rock
1973,Jim Croce,69,4UEgKxYLP0bPG6EwD0DgYK,folk rock
1973,The Beatles,73,3evG0BIqEFMMP7lVJh1cSf,classic rock
1973,Led Zeppelin,69,4ItljeeAXtHsnsnnQojaO2,classic rock
1973,Bachman-Turner Overdrive,67,0lzNXoZINVBLHWNIxKxWOo,classic rock
1973,Eagles,68,1WYokrkFOb9TFVuTrmxTTt,classic rock
1973,Elton John,72,1BvJmtaXsqtH438BcDPeBb,
1973,Stevie Wonder,70,0dMd4rilfd6gPbXaLpNYhu,motown
1973,Eagles,69,2TjnCxxQRYn56Ye8gkUKiW,classic rock
1973,Paul Simon,66,3f0U5NaD1bCk8nmKpn2ZJY,singer-songwriter
1973,Pink Floyd,71,1TKTiKp3zbNgrBH2IwSwIx,progressive rock
1973,Marvin Gaye,72,627teoJpK7qZOxRRY8TNnv,motown
1973,Jim Croce,68,7kWPh7dvoyJ0frnnZzxZPj,folk rock
1973,Pink Floyd,70,05uGBKRCuePsf43Hfm0JwX,progressive rock
1973,The Beatles,72,5Qe7NHxeLAn8KoLTNLSdwe,classic rock
1973,Elton John,69,12yHvSYFXI7PGzNecUvIDu,
1973,The Rolling Stones,75,1GcVa4jFySlun4jLSuMhiq,classic rock
1973,The Spinners,65,5i0urffBRKl09GSX2Jhdeh,philly soul
1974,Lynyrd Skynyrd,84,7e89621JPkKaeDSTQ3avtg,southern rock
1974,Gordon Lightfoot,74,0SjnBEHZVXgCKvOrpvzL2k,folk rock
1974,Queen,71,7GqWnsKhMtEW0nzki5o0d8,classic rock
1974,Bachman-Turner Overdrive,73,0HOrDVS349XFcpCYsO2hAP,classic rock
1974,Dolly Parton,75,2SpEHTbUuebeLkgs9QB7Ue,country
1974,Dolly Parton,74,5fdhThPDe6jQQDqCyWrdAn,country
1974,The Doobie Brothers,68,4p8QcNkaq2FQj8uGJ7HEDK,classic rock
1974,America,70,4uTTd2SlalZoG0zVgI63kH,soft rock
1974,Lynyrd Skynyrd,67,6PPhp1qpAjLUxQr75vSD4H,southern rock
1974,Harry Chapin,70,2obblQ6tcePeOEVJV6nEGD,singer-songwriter
1974,Lynyrd Skynyrd,68,12WiGqEs3t5hrzBJTe1K0P,southern rock
1974,ABBA,76,3Dy4REq8O09IlgiwuHQ3sk,v-pop
1974,Lynyrd Skynyrd,67,2UQWW8rhNJo5tBt77LnbZH,southern rock
1974,The Hollies,73,3P3fymPrC9KgV2Kf5oMnx0,
1974,Steely Dan,68,0xLrMI4R2xTwRHWV3UQCAZ,classic rock
1974,John Denver,69,69HICMmc6nNLucAx3aJX9M,folk
1974,Carl Douglas,73,7K8QsHbmUpSX37oOCL4e2g,
1974,Bad Company,66,36vTL8WP4ZoD1bbUaW0V3E,classic rock
1974,John Denver,72,4J0DbyODwZJcmIAiTSJfMF,folk
1974,Barry White,74,3mWpUEBYnv9SIFWfixSJFx,disco
1974,Ace,67,6Wgst4P9SOnc6WGLtfTb1z,dangdut
1974,Jimmy Buffett,63,0yje3JVMgJNZENayymCTHA,
1974,Eagles,65,0CKxrnF9KplS21LTjkkqsW,classic rock
1974,David Bowie,71,2EC9IJj7g0mN1Q5VrZkiYY,glam rock
1974,Dimension Latina,74,0zDO5avDZSXRwWzfuguIRb,salsa
1974,Lynyrd Skynyrd,64,2OOcagX0sr4SQuBbHJkE5I,southern rock
1974,Jimmy Buffett,62,6ac6RlvEhiFraIxBYHhg1j,
1974,"Crosby, Stills, Nash & Young",65,0ToHhkK4qtwEyKOxhQpMbJ,folk rock
